2025-11-25 12:27:13 | INFO | MovieWebsite.Controllers.HomeController | Bắt đầu tải trang chủ 
2025-11-25 12:42:35 | INFO | MovieWebsite.Controllers.AdminController | Sắp xếp danh sách người dùng theo thời gian tạo mới nhất 
2025-11-25 12:42:35 | INFO | MovieWebsite.Controllers.AdminController | Tải danh sách người dùng thành công - Tổng số: 3 
2025-11-25 12:42:36 | INFO | MovieWebsite.Controllers.AdminController | Bắt đầu tải danh sách người dùng - SearchTerm: (null), SortOrder: (null) 
2025-11-25 12:42:36 | INFO | MovieWebsite.Controllers.AdminController | Sắp xếp danh sách người dùng theo thời gian tạo mới nhất 
2025-11-25 12:42:36 | INFO | MovieWebsite.Controllers.AdminController | Tải danh sách người dùng thành công - Tổng số: 3 
2025-11-25 12:42:36 | INFO | MovieWebsite.Controllers.AdminController | Bắt đầu tải danh sách người dùng - SearchTerm: (null), SortOrder: (null) 
2025-11-25 12:42:36 | INFO | MovieWebsite.Controllers.AdminController | Sắp xếp danh sách người dùng theo thời gian tạo mới nhất 
2025-11-25 12:42:36 | INFO | MovieWebsite.Controllers.AdminController | Tải danh sách người dùng thành công - Tổng số: 3 
2025-11-25 12:42:37 | INFO | MovieWebsite.Controllers.AdminController | Bắt đầu tải danh sách phim - SearchTerm: (null), SortOrder: (null) 
2025-11-25 12:42:37 | INFO | MovieWebsite.Controllers.AdminController | Sắp xếp danh sách phim theo thời gian tạo mới nhất 
2025-11-25 12:42:37 | INFO | MovieWebsite.Controllers.AdminController | Tải danh sách phim thành công - Tổng số: 21 
2025-11-25 12:42:44 | INFO | MovieWebsite.Controllers.AdminController | Bắt đầu xóa phim - MovieId: MV021 
2025-11-25 12:42:44 | INFO | MovieWebsite.Controllers.AdminController | Xóa phim thành công - MovieId: MV021 
2025-11-25 12:42:44 | INFO | MovieWebsite.Controllers.AdminController | Bắt đầu tải danh sách phim - SearchTerm: (null), SortOrder: (null) 
2025-11-25 12:42:44 | INFO | MovieWebsite.Controllers.AdminController | Sắp xếp danh sách phim theo thời gian tạo mới nhất 
2025-11-25 12:42:44 | INFO | MovieWebsite.Controllers.AdminController | Tải danh sách phim thành công - Tổng số: 20 
2025-11-25 12:42:46 | INFO | MovieWebsite.Controllers.AdminController | Bắt đầu tải trang thêm phim mới 
2025-11-25 12:42:46 | INFO | MovieWebsite.Controllers.AdminController | Tải danh sách danh mục thành công cho trang thêm phim 
2025-11-25 12:43:30 | INFO | MovieWebsite.Controllers.AdminController | Bắt đầu xử lý thêm phim mới - Title: z 
2025-11-25 12:43:30 | INFO | MovieWebsite.Controllers.AdminController | Tải lên thumbnail thành công cho phim: z, FilePath: C:\Users\lpn31\Computer\.NET_Final\wwwroot\uploads\thumbnails\7ff58361-3ff0-404d-918b-b7900c18407b.png 
2025-11-25 12:43:30 | INFO | MovieWebsite.Controllers.AdminController | Thêm phim thành công - MovieId: MV021 
2025-11-25 12:43:30 | INFO | MovieWebsite.Controllers.AdminController | Cập nhật danh mục thành công cho phim: MV021 
2025-11-25 12:43:30 | INFO | MovieWebsite.Controllers.AdminController | Bắt đầu tải danh sách phim - SearchTerm: (null), SortOrder: (null) 
2025-11-25 12:43:30 | INFO | MovieWebsite.Controllers.AdminController | Sắp xếp danh sách phim theo thời gian tạo mới nhất 
2025-11-25 12:43:30 | INFO | MovieWebsite.Controllers.AdminController | Tải danh sách phim thành công - Tổng số: 21 
2025-11-25 12:43:49 | INFO | MovieWebsite.Controllers.AccountController | Đăng nhập thử với email: khietloi2004.dev.net@gmail.com 
2025-11-25 12:43:49 | INFO | MovieWebsite.Controllers.AccountController | Đăng nhập thành công cho user: khietloi2004.dev.net@gmail.com, Role: User 
2025-11-25 12:43:49 | INFO | MovieWebsite.Controllers.HomeController | Bắt đầu tải trang chủ 
2025-11-25 12:43:49 | INFO | MovieWebsite.Controllers.HomeController | Lấy danh sách phim thành công - Tổng số: 21 
2025-11-25 12:43:49 | INFO | MovieWebsite.Controllers.HomeController | Lấy 3 phim nổi bật thành công 
2025-11-25 12:43:53 | INFO | MovieWebsite.Controllers.HomeController | Bắt đầu lọc phim - Category: (null), Country: (null), Sort: (null), Page: 1, IsNew: True 
2025-11-25 12:43:53 | INFO | MovieWebsite.Controllers.HomeController | Áp dụng bộ lọc phim mới - Từ: 10/26/2025 12:43:53 
2025-11-25 12:43:53 | INFO | MovieWebsite.Controllers.HomeController | Lọc phim thành công - Tổng số phim: 1, Trang: 1 
2025-11-25 12:43:54 | INFO | MovieWebsite.Controllers.HomeController | Bắt đầu tải chi tiết phim - MovieId: MV021 
2025-11-25 12:43:54 | INFO | MovieWebsite.Controllers.HomeController | Tải chi tiết phim thành công - MovieId: MV021 
2025-11-25 12:43:56 | INFO | MovieWebsite.Controllers.HomeController | Bắt đầu xem phim - MovieId: MV021 
2025-11-25 12:43:56 | INFO | MovieWebsite.Controllers.HomeController | Thêm lịch sử xem phim - UserId: KH301E7ABD, MovieId: MV021 
2025-11-25 12:43:56 | INFO | MovieWebsite.Controllers.HomeController | Tải trang xem phim thành công - MovieId: MV021 
2025-11-25 12:44:04 | INFO | MovieWebsite.Controllers.HomeController | Bắt đầu tải chi tiết phim - MovieId: MV021 
2025-11-25 12:44:04 | INFO | MovieWebsite.Controllers.HomeController | Tải chi tiết phim thành công - MovieId: MV021 
2025-11-25 12:44:04 | INFO | MovieWebsite.Controllers.HomeController | Bắt đầu lọc phim - Category: (null), Country: (null), Sort: (null), Page: 1, IsNew: True 
2025-11-25 12:44:04 | INFO | MovieWebsite.Controllers.HomeController | Áp dụng bộ lọc phim mới - Từ: 10/26/2025 12:44:04 
2025-11-25 12:44:04 | INFO | MovieWebsite.Controllers.HomeController | Lọc phim thành công - Tổng số phim: 1, Trang: 1 
2025-11-25 12:44:06 | INFO | MovieWebsite.Controllers.HomeController | Bắt đầu tải chi tiết phim - MovieId: MV021 
2025-11-25 12:44:06 | INFO | MovieWebsite.Controllers.HomeController | Tải chi tiết phim thành công - MovieId: MV021 
2025-11-25 12:44:08 | INFO | MovieWebsite.Controllers.HomeController | Bắt đầu xem phim - MovieId: MV021 
2025-11-25 12:44:08 | INFO | MovieWebsite.Controllers.HomeController | Cập nhật lịch sử xem phim - UserId: KH301E7ABD, MovieId: MV021 
2025-11-25 12:44:08 | INFO | MovieWebsite.Controllers.HomeController | Tải trang xem phim thành công - MovieId: MV021 
2025-11-25 12:58:58 | INFO | MovieWebsite.Controllers.HomeController | Bắt đầu tải trang chủ 
2025-11-25 12:58:59 | INFO | MovieWebsite.Controllers.HomeController | Lấy danh sách phim thành công - Tổng số: 21 
2025-11-25 12:58:59 | INFO | MovieWebsite.Controllers.HomeController | Lấy 3 phim nổi bật thành công 
2025-11-25 12:59:02 | INFO | MovieWebsite.Controllers.AccountController | Người dùng đăng xuất: khietloi2004.dev.net@gmail.com 
2025-11-25 12:59:18 | INFO | MovieWebsite.Controllers.AccountController | Đăng nhập thử với email: khietloi2004.dev.net@gmail.com 
2025-11-25 12:59:18 | INFO | MovieWebsite.Controllers.AccountController | Đăng nhập thành công cho user: khietloi2004.dev.net@gmail.com, Role: User 
2025-11-25 12:59:18 | INFO | MovieWebsite.Controllers.HomeController | Bắt đầu tải trang chủ 
2025-11-25 12:59:18 | INFO | MovieWebsite.Controllers.HomeController | Lấy danh sách phim thành công - Tổng số: 21 
2025-11-25 12:59:18 | INFO | MovieWebsite.Controllers.HomeController | Lấy 3 phim nổi bật thành công 
2025-11-25 12:59:21 | INFO | MovieWebsite.Controllers.HomeController | Bắt đầu tải danh sách phim - Trang: 1 
2025-11-25 12:59:21 | INFO | MovieWebsite.Controllers.HomeController | Tải danh sách phim thành công - Trang: 1, Tổng số phim: 21 
2025-11-25 12:59:22 | INFO | MovieWebsite.Controllers.HomeController | Bắt đầu lọc phim - Category: (null), Country: (null), Sort: (null), Page: 1, IsNew: True 
2025-11-25 12:59:22 | INFO | MovieWebsite.Controllers.HomeController | Áp dụng bộ lọc phim mới - Từ: 10/26/2025 12:59:22 
2025-11-25 12:59:22 | INFO | MovieWebsite.Controllers.HomeController | Lọc phim thành công - Tổng số phim: 1, Trang: 1 
2025-11-25 12:59:23 | INFO | MovieWebsite.Controllers.HomeController | Bắt đầu tải danh sách phim - Trang: 1 
2025-11-25 12:59:23 | INFO | MovieWebsite.Controllers.HomeController | Tải danh sách phim thành công - Trang: 1, Tổng số phim: 21 
2025-11-25 12:59:23 | INFO | MovieWebsite.Controllers.HomeController | Bắt đầu tải trang chủ 
2025-11-25 12:59:23 | INFO | MovieWebsite.Controllers.HomeController | Lấy danh sách phim thành công - Tổng số: 21 
2025-11-25 12:59:23 | INFO | MovieWebsite.Controllers.HomeController | Lấy 3 phim nổi bật thành công 
2025-11-25 12:59:24 | INFO | MovieWebsite.Controllers.AccountController | Người dùng đăng xuất: khietloi2004.dev.net@gmail.com 
